Date,France_Industrial,Belgium_Industrial,Italy_Industrial,GB_Industrial,Netherlands_IndPower,Netherlands_Zebra,Germany_Total,Germany_GtP,Germany_Industrial,Total_Industrial_Demand
2021-05-18,31.006386,10.465626,40.206713,10.42,59.96512,0.0,144.653032,22.545625,122.107407,274.171252
2021-05-19,30.835232,10.609625,40.567203,10.11,64.352479,0.0,147.362302,25.51357,121.848732,278.323271
2021-05-20,30.15196,11.077625,40.79803,8.76,48.901222,0.0,142.24258,24.717044,117.525536,257.214373
2021-05-21,30.418214,11.005625,39.898213,8.34,37.671688,0.0,126.979141,15.437972,111.54117,238.87491
2021-05-22,28.706288,10.500898,34.713528,9.89,40.606322,0.0,107.357889,10.433381,96.924508,221.341544
2021-05-23,28.068416,10.004262,32.795993,9.57,38.368688,0.0,103.968074,10.269034,93.69904,212.5064
2021-05-24,30.25935,10.588989,40.519822,9.83,40.239049,0.0,108.714433,11.593508,97.120925,228.558136
2021-05-25,30.865395,10.757807,40.376776,10.78,42.388138,0.0,138.46422,15.960101,122.504119,257.672236
2021-05-26,30.244478,10.950625,39.95975,10.77,47.578678,0.0,139.376947,18.520815,120.856132,260.359662
2021-05-27,29.399251,10.853352,39.461714,10.46,57.536486,0.0,144.896214,24.259877,120.636336,268.347139
2021-05-28,29.179715,10.617262,38.39276,10.66,55.953124,0.0,137.402221,29.337673,108.064549,252.86741
2021-05-29,27.554717,10.210899,33.423811,9.95,38.005597,0.0,112.973428,18.256599,94.71683,213.861853
2021-05-30,27.029872,10.02699,31.942549,9.72,37.367961,0.0,110.228159,16.037184,94.190974,210.278346
2021-05-31,27.833326,10.233898,38.546469,9.52,47.69186,0.0,128.539412,25.254687,103.284725,237.110278
2021-06-01,28.176225,10.133808,38.124861,9.05,46.041861,0.0,125.227779,25.582412,99.645368,231.172123
2021-06-02,28.163125,10.216444,33.259484,9.4,39.637777,0.0,116.784243,20.042117,96.742125,217.418956
2021-06-03,28.705616,10.289717,38.046097,8.86,45.720953,0.0,108.387888,18.73849,89.649398,221.27178
2021-06-04,28.214807,9.973899,37.569679,9.32,49.004677,0.0,113.31361,27.40623,85.90738,219.990442
2021-06-05,27.566408,9.746081,32.998275,9.33,39.203868,0.0,98.679352,18.722976,79.956376,198.801008
2021-06-06,27.135836,9.916535,31.420577,9.79,39.626777,0.0,100.713078,16.1802,84.532877,202.422602
2021-06-07,28.216389,10.147535,38.561178,9.28,57.719667,0.0,134.229134,37.545337,96.683797,240.608566
2021-06-08,28.968843,9.754717,39.118296,9.17,56.979214,0.0,134.090497,41.732555,92.357943,236.349012
2021-06-09,28.820707,9.752899,39.090632,8.83,53.321945,0.0,133.021499,39.528169,93.49333,233.309512
2021-06-10,28.312034,9.867353,39.153759,7.31,52.189764,0.0,131.515318,39.736633,91.778685,228.611597
2021-06-11,28.28258,10.13699,38.494206,7.12,46.33177,0.0,118.707604,32.839383,85.868221,216.233766
2021-06-12,26.718972,9.85099,32.845439,7.09,41.27623,0.0,93.836903,15.580018,78.256885,196.038516
2021-06-13,26.252218,9.529354,31.130677,6.88,37.576688,0.0,96.539082,12.770117,83.768965,195.137902
2021-06-14,28.083335,10.027535,38.371251,7.03,46.982951,0.0,119.908967,23.053695,96.855272,227.350344
2021-06-15,27.946207,10.273808,38.702514,6.94,54.889943,0.0,128.839594,34.551212,94.288382,233.040854
2021-06-16,27.740117,9.907353,36.918625,6.81,53.564217,0.0,128.013686,39.651793,88.361893,223.302205
2021-06-17,28.213071,10.191353,36.554717,7.07,51.706219,0.0,125.055689,33.867644,91.188045,224.923404
2021-06-18,27.867853,9.790172,35.429881,7.18,47.050406,0.0,119.034513,34.836759,84.197754,211.516066
2021-06-19,26.636027,10.208535,30.338323,6.85,40.73814,0.0,93.963266,21.789337,72.17393,186.944954
2021-06-20,26.741418,10.082444,28.805397,6.51,36.793871,0.0,93.27854,14.78737,78.49117,187.4243
2021-06-21,28.27768,10.396171,35.562145,6.31,50.646129,0.0,119.214422,26.72751,92.486912,223.679038
2021-06-22,28.670879,11.00917,35.808299,6.22,57.024123,0.0,133.231862,37.46486,95.767002,234.499474
2021-06-23,29.035697,10.69508,36.04119,7.85,62.756662,0.0,134.614315,39.697849,94.916466,241.295095
2021-06-24,28.364443,10.165535,35.534418,7.74,60.523665,0.0,136.434041,42.825779,93.608262,235.936322
2021-06-25,27.82708,11.22917,35.327536,8.49,55.119488,0.0,127.798959,38.329259,89.4697,227.462975
2021-06-26,26.162,10.552262,30.487696,9.33,34.991327,0.0,98.203807,21.318596,76.885212,188.408497
2021-06-27,25.740137,11.001989,28.354216,8.96,36.055054,0.0,95.622719,15.894168,79.728551,189.839946
2021-06-28,27.666544,11.10017,35.400372,9.01,57.110032,0.0,126.738141,33.299458,93.438683,233.725802
2021-06-29,28.192853,11.641352,36.001517,8.74,58.412121,0.0,133.496225,36.801654,96.694572,239.682414
2021-06-30,28.247971,12.079624,36.099854,8.91,59.896847,0.0,135.468678,35.614863,99.853815,245.08811
2021-07-01,28.120835,11.446079,35.907017,8.4,57.985758,0.0,138.014493,33.673239,104.341254,246.200943
2021-07-02,27.688426,10.969807,35.091645,8.09,55.360034,0.0,126.717232,36.6407,90.076532,227.276444
2021-07-03,26.160809,10.818262,30.683377,6.7,41.279594,0.0,98.302535,19.875831,78.426704,194.068745
2021-07-04,25.489074,10.874352,29.401942,7.6,37.685597,0.0,98.347535,18.401069,79.946465,190.997431
2021-07-05,26.655581,11.500443,36.274226,6.83,47.05586,0.0,124.389508,29.836047,94.55346,222.869571
2021-07-06,27.344053,11.633715,37.405843,6.62,37.036234,0.0,115.368971,18.066557,97.302414,217.34226
2021-07-07,27.412708,11.512897,37.202543,6.68,51.623219,0.0,131.228137,28.384556,102.843581,237.274949
2021-07-08,27.497981,11.365443,37.311161,8.93,60.728483,0.0,135.055133,35.454395,99.600738,245.433806
2021-07-09,27.124136,11.334261,36.508589,9.02,55.164307,0.0,124.887052,31.84215,93.044903,232.196195
2021-07-10,25.376201,10.904716,31.003741,9.1,38.808414,0.0,99.254988,14.572604,84.682385,199.875456
2021-07-11,25.114183,10.967534,29.745978,8.74,37.916415,0.0,100.335078,14.705439,85.629639,198.11375
2021-07-12,27.902871,12.122897,36.922671,9.14,53.723944,0.0,124.596144,26.899614,97.69653,237.508913
2021-07-13,28.004053,11.78017,37.068071,8.21,53.761035,0.0,128.085322,31.638534,96.446788,235.270117
2021-07-14,26.83139,12.060169,37.904488,6.91,41.302048,0.0,127.304686,29.17381,98.130876,223.138972
2021-07-15,27.322135,11.872624,37.735052,8.68,46.554225,0.0,124.920143,32.580015,92.340128,224.504164
2021-07-16,27.075217,11.964715,37.509716,8.83,43.34441,0.0,112.921065,25.211055,87.71001,216.434067
2021-07-17,25.254701,11.134443,33.050602,8.82,35.756872,0.0,91.130724,11.627444,79.50328,193.519899
2021-07-18,24.557238,11.201534,31.899667,8.86,34.552055,0.0,91.962177,10.834311,81.127867,192.198361
2021-07-19,26.2999,11.413806,38.677878,8.96,51.304038,0.0,116.484788,22.426364,94.058425,230.714047
2021-07-20,26.374073,11.105807,39.09316,8.4,51.086765,0.0,121.15142,27.600634,93.550786,229.61059
2021-07-21,26.339755,10.668898,39.392332,8.93,51.931492,0.0,121.501238,29.140359,92.360879,229.623355
2021-07-22,26.207736,10.781352,39.199996,9.37,46.171407,0.0,120.338875,31.739857,88.599019,220.32951
2021-07-23,25.327492,10.523444,38.445278,8.35,40.105049,0.0,112.019793,30.304364,81.715429,204.466692
2021-07-24,24.490866,9.999808,33.308747,5.9,34.9406,0.0,89.97818,13.366906,76.611274,185.251294
2021-07-25,24.24892,9.709717,31.756631,5.94,34.17151,0.0,91.260178,12.926223,78.333955,184.160734
2021-07-26,25.644337,10.526353,38.984214,5.99,45.842498,0.0,114.887972,26.528257,88.359715,215.347117
2021-07-27,25.662119,11.56017,39.064414,6.01,40.554322,0.0,114.216609,24.291389,89.92522,212.776244
2021-07-28,25.311719,11.640079,38.703778,6.24,31.791058,0.0,107.358707,16.141416,91.217291,204.903925
2021-07-29,25.020683,11.687806,38.297142,6.33,31.909331,0.0,104.278801,11.275963,93.002838,206.2478
2021-07-30,24.440411,11.272897,37.26327,6.41,31.40024,0.0,100.036715,13.261704,86.77501,197.561829
2021-07-31,23.290449,11.454261,32.791175,6.07,31.182513,0.0,87.701818,10.285517,77.416301,182.204699
2021-08-01,23.078185,11.575806,30.64585,5.69,32.628239,0.0,91.123087,10.604515,80.518572,184.136652
2021-08-02,24.11453,11.690352,35.076109,5.85,34.765782,0.0,107.398707,12.733757,94.66495,206.161722
2021-08-03,24.525256,10.892443,35.162145,5.9,37.286507,0.0,112.371247,18.534874,93.836373,207.602725
2021-08-04,24.693974,10.671534,34.735255,5.89,36.23269,0.0,114.573427,22.692519,91.880908,204.104361
2021-08-05,25.095747,10.30108,34.141101,5.89,33.234147,0.0,110.988612,18.804908,92.183705,200.84578
2021-08-06,24.667702,10.687989,32.414203,5.98,30.253241,0.0,101.400986,13.17444,88.226546,192.22968
2021-08-07,23.893375,10.756171,27.435635,5.49,31.065786,0.0,90.620906,12.211628,78.409279,177.050246
2021-08-08,23.177103,9.92999,24.206993,5.18,29.874151,0.0,89.728725,10.501738,79.226987,171.595224
2021-08-09,23.438848,10.187171,25.096229,5.46,32.778966,0.0,105.706345,12.860775,92.84557,189.806785
2021-08-10,24.038248,10.954989,24.257102,6.4,36.287053,0.0,109.955704,15.812237,94.143467,196.080859
2021-08-11,24.496411,11.619897,23.899057,6.95,38.15896,0.0,111.12743,18.499968,92.627462,197.751787
2021-08-12,24.437238,12.35826,23.953575,6.07,37.911324,0.0,109.94325,22.004588,87.938662,192.66906
2021-08-13,23.936748,12.084987,23.090185,5.28,33.284056,0.0,100.744077,14.355898,86.38818,184.064157
2021-08-14,23.01764,11.740261,20.727169,6.36,33.026875,0.0,87.821,10.845461,76.975539,171.847484
2021-08-15,22.558131,11.689442,19.149726,5.86,32.116603,0.0,88.146091,12.20484,75.94125,167.315153
2021-08-16,23.688675,12.836169,22.655204,5.83,30.872695,0.0,107.462161,13.214679,94.247483,190.130226
2021-08-17,24.080475,12.749896,23.564303,5.85,34.779419,0.0,110.64934,12.63098,98.01836,199.042453
2021-08-18,24.344757,12.307351,24.679738,6.32,34.328601,0.0,110.785703,14.720468,96.065236,198.045682
2021-08-19,24.857611,12.55426,24.948911,7.24,37.499507,0.0,112.54452,17.790221,94.754299,201.854586
2021-08-20,24.352738,12.706441,25.791473,6.66,38.842233,0.0,108.774251,16.856496,91.917755,200.27064
2021-08-21,23.126076,12.071624,25.175901,6.87,35.115782,0.0,91.413269,13.705296,77.707973,180.067356
2021-08-22,23.007022,12.308896,24.818156,7.37,34.831964,0.0,91.719269,11.669621,80.049648,182.385686
2021-08-23,25.245792,12.627623,32.31983,7.33,34.38151,0.0,112.072066,16.800744,95.271321,207.176077
2021-08-24,25.829901,12.028442,34.499037,6.87,32.75333,0.0,116.548061,16.240316,100.307745,212.288455
2021-08-25,26.2505,12.607896,35.692618,6.85,32.494603,0.0,112.147247,13.250554,98.896694,212.79231
2021-08-26,26.309182,12.875805,36.180181,6.7,33.191329,0.0,116.407243,16.231104,100.176139,215.432635
2021-08-27,26.340682,12.302533,36.219308,6.71,32.535875,0.0,112.317156,17.471223,94.845934,208.954331
2021-08-28,25.466319,12.151169,32.576748,5.49,33.607874,0.0,95.095356,12.179631,82.915725,192.207836
2021-08-29,25.342901,12.097987,31.383158,5.24,32.622966,0.0,96.1429,12.035645,84.107255,190.794268
2021-08-30,27.334472,11.996897,38.372042,5.33,35.674145,0.0,116.798879,17.654477,99.144402,217.851957
2021-08-31,28.017962,12.154987,39.394005,5.77,38.346051,0.0,120.623421,21.856239,98.767182,222.450187
2021-09-01,28.12778,12.66526,39.879959,6.0,45.266771,0.0,121.904874,25.711369,96.193505,228.133275
2021-09-02,28.054789,12.719441,39.939804,5.99,43.608318,0.0,122.759327,25.432124,97.327204,227.639557
2021-09-03,27.596808,12.332715,39.235268,6.11,37.842415,0.0,112.705429,19.420119,93.28531,216.402516
2021-09-04,25.723237,11.655806,34.782637,5.87,33.660511,0.0,93.397903,12.878712,80.519191,192.211381
2021-09-05,25.455165,11.258534,32.67783,5.89,36.808598,0.0,94.002994,12.402154,81.60084,193.690966
2021-09-06,27.187554,11.396079,39.646868,6.3,51.651128,0.0,119.450604,25.132033,94.318571,230.5002
2021-09-07,26.829654,11.146716,40.421376,6.45,49.730676,0.0,121.384511,28.296322,93.088188,227.66661
2021-09-08,27.743326,10.94017,39.707377,6.12,47.252497,0.0,118.814604,27.602574,91.212031,222.975401
2021-09-09,28.186334,10.765716,40.044031,6.67,50.013766,0.0,121.005693,30.016878,90.988815,226.668663
2021-09-10,28.141125,10.403898,39.365123,6.26,49.676585,0.0,120.568693,30.632089,89.936605,223.783336
2021-09-11,26.901254,10.330626,34.461246,6.05,35.887508,0.0,95.106902,16.294128,78.812773,192.443407
2021-09-12,26.497354,10.494262,32.776412,6.54,36.802416,0.0,93.681448,14.674896,79.006552,192.116996
2021-09-13,27.923644,10.887625,39.277068,6.81,49.97213,0.0,122.604328,25.057858,97.546469,232.416937
2021-09-14,27.641126,11.511443,39.938986,6.58,51.127674,0.0,120.196966,27.819764,92.377202,229.176431
2021-09-15,28.114744,11.328897,40.339331,6.14,50.163403,0.0,124.529962,29.642127,94.887835,230.974209
2021-09-16,28.000862,10.853625,39.857804,4.34,46.80377,0.0,129.238048,30.795951,98.442097,228.298158
2021-09-17,27.770589,11.08917,39.386886,3.58,46.349679,0.0,121.135511,27.372294,93.763217,221.939543
2021-09-18,26.664,10.644444,34.445773,3.46,36.745144,0.0,94.82672,13.773168,81.053552,193.012912
2021-09-19,27.527962,9.572354,33.056393,3.47,35.937054,0.0,98.693898,12.348341,86.345557,195.90932
2021-09-20,29.17687,10.774443,40.347131,3.63,51.754492,0.0,127.953231,28.103857,99.849374,235.53231
2021-09-21,29.426579,10.840534,41.001412,3.58,45.889316,0.0,128.278776,23.492439,104.786337,235.524178
2021-09-22,29.055515,10.895989,41.27013,3.65,39.509505,0.0,127.17205,21.873692,105.298358,229.679497
2021-09-23,28.95977,10.927807,41.315321,3.97,36.077599,0.0,118.702241,13.384359,105.317882,226.568379
2021-09-24,28.308662,9.686445,40.380449,4.39,37.073325,0.0,112.379975,16.7256,95.654374,215.493255
2021-09-25,27.187226,9.294899,35.076318,4.71,38.707324,0.0,96.913718,17.509522,79.404196,194.379963
2021-09-26,26.476373,9.569626,32.845921,4.8,35.808963,0.0,93.267631,13.860432,79.407198,188.908081
2021-09-27,28.399689,10.329535,39.690795,4.85,37.551234,0.0,116.553243,22.001679,94.551564,215.372817
2021-09-28,28.726807,10.249535,40.184695,5.34,42.652865,0.0,128.794139,25.26002,103.534119,230.688021
2021-09-29,29.40466,10.891171,39.838095,5.35,32.600603,0.0,121.485874,15.271685,106.214189,224.298718
2021-09-30,29.738951,10.549898,39.929095,5.36,33.101784,0.0,104.296528,16.08324,88.213288,206.893016
2021-10-01,28.974561,10.031808,38.991378,5.5,31.163786,0.0,118.616523,16.995634,101.620889,216.282421
2021-10-02,27.159817,9.519263,33.661429,5.34,30.383787,0.0,97.953599,13.088631,84.864968,190.929263
2021-10-03,27.022263,9.527263,32.151885,5.23,32.233421,0.0,97.63639,13.593792,84.042597,190.207429
2021-10-04,28.938734,10.212989,39.07236,5.86,33.51542,0.0,128.670794,22.318738,106.352056,223.951558
2021-10-05,29.195842,10.55608,39.511595,5.64,32.92842,0.0,126.664423,17.187615,109.476809,227.308747
2021-10-06,29.683387,10.90308,39.813986,6.12,38.75496,0.0,137.291549,19.434178,117.857371,243.132784
2021-10-07,29.707224,10.737534,40.082577,6.01,50.300221,0.0,145.582295,35.218297,110.363998,247.201553
2021-10-08,29.402224,10.902625,39.428341,5.84,43.604591,0.0,136.665713,29.060367,107.605346,236.783127
2021-10-09,27.422726,10.544625,33.971247,6.04,34.379601,0.0,113.680855,14.553212,99.127643,211.485842
2021-10-10,27.43729,10.47508,32.716202,5.58,34.359055,0.0,118.376259,14.145495,104.230764,214.798392
2021-10-11,30.299969,10.571535,39.454323,5.61,40.964594,0.0,142.263707,20.956935,121.306772,248.207192
2021-10-12,31.388686,10.826807,40.082513,6.14,44.510954,0.0,149.123091,25.27214,123.850951,256.799911
2021-10-13,32.378494,10.931625,40.347876,5.79,50.605675,0.0,154.588204,30.796436,123.791768,263.845438
2021-10-14,33.471584,11.343806,40.48754,6.07,38.809687,0.0,143.933369,24.594389,119.33898,249.521597
2021-10-15,32.990666,11.55117,39.685259,6.09,38.14896,0.0,137.366303,19.902495,117.463808,245.929863
2021-10-16,31.062904,10.892716,34.227692,5.94,32.641693,0.0,123.709836,18.16885,105.540985,220.305991
2021-10-17,30.094205,10.904625,33.097257,5.71,34.249692,0.0,122.731246,15.541719,107.189527,221.245306
2021-10-18,31.612867,10.280717,38.949023,5.57,44.566954,0.0,144.839768,24.625417,120.214352,251.193913
2021-10-19,30.836823,9.883717,38.725542,5.46,31.602149,0.0,137.547676,22.240201,115.307475,231.815706
2021-10-20,31.271577,10.917171,38.191915,5.69,30.340423,0.0,124.835207,15.748244,109.086963,225.498049
2021-10-21,32.949057,11.513715,37.78817,5.81,31.906422,0.0,135.724623,16.304309,119.420314,239.387677
2021-10-22,33.501629,11.495352,36.817698,6.09,39.281141,0.0,138.593656,16.486109,122.107547,249.293367
2021-10-23,32.804748,11.225716,31.840458,5.86,43.707137,0.0,130.198365,21.382589,108.815776,234.253834
2021-10-24,31.976412,10.939989,30.691286,5.8,33.837783,0.0,126.996005,11.377287,115.618718,228.864189
2021-10-25,33.782365,11.266807,38.309524,6.04,43.364046,0.0,157.375901,30.212252,127.163649,259.92639
2021-10-26,34.01441,10.962807,38.68186,6.21,41.495866,0.0,150.602553,27.641842,122.960711,254.325654
2021-10-27,33.97351,10.562898,38.656033,6.63,35.601236,0.0,145.973876,22.419092,123.554784,248.978461
2021-10-28,33.701465,10.689898,38.264369,6.72,35.60469,0.0,147.001739,20.334452,126.667287,251.64771
2021-10-29,33.277293,10.225808,37.33427,6.74,31.279877,0.0,139.162738,17.181312,121.981425,240.838673
2021-10-30,33.815774,9.949535,31.816413,6.01,33.799965,0.0,124.83378,14.635143,110.198637,225.590324
2021-10-31,32.541375,9.74699,28.91777,5.21,30.269605,0.0,110.885476,11.016595,99.868881,206.554621
2021-11-01,35.449609,10.589262,30.343159,6.13,33.866601,0.0,132.816281,15.69734,117.118941,233.497572
2021-11-02,38.305069,11.160443,37.414879,7.98,56.339669,0.0,168.509162,36.450174,132.058988,283.259049
2021-11-03,38.142633,11.338988,37.870043,7.32,58.55203,0.0,176.456935,45.040345,131.41659,284.640285
2021-11-04,37.559488,11.52317,38.615578,6.68,51.963855,0.0,169.977869,36.05991,133.91796,280.260051
2021-11-05,37.976197,11.248261,39.942286,6.76,48.534768,0.0,161.004942,30.103657,130.901286,275.362797
2021-11-06,36.037999,10.693989,35.238182,5.21,29.956878,0.0,132.704408,16.77408,115.930328,233.067375
2021-11-07,35.045255,11.042352,33.575265,5.47,32.634784,0.0,132.189154,14.284148,117.905006,235.672663
2021-11-08,38.243297,12.198169,41.430666,6.8,57.639395,0.0,177.746452,38.440278,139.306174,295.617701
2021-11-09,39.372305,12.539896,41.459812,6.71,49.578312,0.0,175.002064,39.7313,135.270764,284.931089
2021-11-10,40.454804,11.446897,40.459404,7.56,61.210118,0.0,190.523994,43.814286,146.709708,307.84093
2021-11-11,37.975615,10.860261,41.328203,6.97,61.1243,0.0,190.362921,49.685699,140.677222,298.935602
2021-11-12,38.50816,11.357261,40.811476,5.85,47.529587,0.0,176.213536,42.767118,133.446418,277.502902
2021-11-13,36.197726,11.194534,34.735719,5.83,50.195493,0.0,151.30598,31.819364,119.486616,257.640088
2021-11-14,35.955817,11.092443,32.891193,6.12,43.705591,0.0,148.367283,26.360516,122.006767,251.771811
2021-11-15,39.52645,11.371988,40.733921,7.62,64.568479,0.0,190.749121,46.66588,144.083241,307.904079
2021-11-16,40.190958,11.650897,41.288403,6.47,59.099302,0.0,190.320348,51.032958,139.28739,297.986951
2021-11-17,38.92196,11.299443,41.537212,5.63,48.199586,0.0,174.566792,34.20458,140.362212,285.950412
2021-11-18,39.682741,11.452625,40.990394,5.65,42.465956,0.0,161.164424,20.448865,140.715559,280.957275
2021-11-19,38.592033,11.19617,40.602249,5.86,42.273683,0.0,153.507386,21.408769,132.098618,270.622753
2021-11-20,37.368061,11.483443,35.451291,5.33,38.466233,0.0,134.276343,18.338045,115.938297,244.037325
