Date,France,Belgium,Italy,Netherlands,GB,Austria,Germany,Switzerland,Luxembourg,Ireland,Total,Industrial,LDZ,Gas_to_Power,Slovakia_Austria,Russia_NordStream_Germany,Norway_Europe,Algeria_Italy,Libya_Italy,Spain_France,Denmark_Germany,Czech_Poland_Germany,LNG_Belgium,LNG_France,LNG_Germany,LNG_Netherlands,LNG_GB,LNG_Italy,Austria_Production,Germany_Production,GB_Production,Netherlands_Production,Italy_Production,Austria_Hungary_Export,Total_LNG_Imports,Total_Pipeline_Imports,Total_Domestic_Production,Total_Supply
2025-05-07,63.54,33.49,117.74,64.65,135.79,13.62,188.5,8.21,1.37,15.49,642.39,202.65,313.12,126.61,-1.34,0.0,256.17,58.57,1.5,0.43,9.59,-28.79,56.64,106.14,27.7,68.55,7.68,56.64,1.03,9.49,91.25,26.8,9.29,-10.53,323.34,619.48,137.84,1080.67
2025-05-08,56.28,32.01,123.58,60.6,137.33,16.17,187.6,7.13,1.42,15.96,638.08,201.57,300.73,135.78,-1.47,0.0,256.7,59.32,1.0,5.35,10.71,-26.93,49.13,105.62,25.41,68.32,9.28,51.4,1.12,9.53,86.64,25.45,9.51,-10.57,309.16,613.83,132.25,1055.24
2025-05-09,54.61,28.08,115.98,52.46,109.07,15.29,170.7,6.68,1.17,15.99,570.04,188.21,272.26,109.56,-1.67,0.0,290.9,59.46,3.01,2.61,7.81,-27.8,43.62,102.18,25.47,68.23,7.37,54.96,1.19,9.53,83.3,25.57,8.84,-10.23,301.83,636.15,128.43,1066.41
2025-05-10,44.46,23.37,89.16,43.63,78.88,12.99,138.78,4.37,1.17,14.14,450.94,163.64,218.64,68.67,-1.61,0.0,288.94,57.39,3.0,6.46,8.32,-28.36,34.08,82.07,27.28,65.03,6.95,55.51,1.19,9.49,80.54,26.39,9.62,-9.92,270.92,605.06,127.23,1003.21
2025-05-11,43.12,22.01,86.08,39.02,73.64,12.13,130.32,4.17,0.96,12.24,423.71,159.63,197.53,66.55,-1.55,0.0,288.01,58.26,2.0,6.81,7.89,-27.97,32.26,82.15,24.91,65.27,6.26,56.99,1.2,9.24,76.84,26.34,9.49,-9.8,267.84,601.29,123.12,992.25
2025-05-12,53.18,26.05,115.6,47.07,89.61,13.04,150.4,5.09,1.17,13.54,514.75,188.24,224.62,101.88,-1.58,0.0,279.58,59.45,2.0,3.26,6.53,-26.5,25.03,82.23,26.36,64.64,21.89,56.14,1.15,9.02,82.76,26.41,9.48,-9.74,276.31,599.05,128.82,1004.18
2025-05-13,52.09,27.95,119.1,53.77,91.02,13.52,150.66,4.98,1.18,11.52,525.8,194.01,221.52,110.28,-1.59,0.0,277.49,59.29,2.0,-0.2,8.26,-25.38,25.66,81.95,27.64,64.71,21.0,64.4,1.16,8.57,78.0,26.28,8.21,-10.07,285.35,605.21,122.22,1012.79
2025-05-14,50.81,24.95,113.59,49.02,82.52,12.97,141.22,4.16,1.22,11.85,492.31,187.25,224.28,80.77,-1.56,0.0,284.61,59.41,2.5,-0.24,7.77,-24.86,26.18,79.89,23.36,68.79,21.06,64.73,1.16,8.99,71.82,25.27,8.17,-9.7,284.02,611.64,115.42,1011.08
2025-05-15,51.68,25.74,108.45,44.91,104.33,13.22,148.84,4.96,1.21,13.98,517.32,186.06,247.83,83.43,-1.57,0.0,265.98,59.59,2.51,2.73,7.56,-25.61,32.74,54.0,21.98,68.95,17.8,61.31,1.15,9.52,77.06,22.91,9.0,-9.85,256.78,567.97,119.64,944.39
2025-05-16,50.08,24.55,99.78,47.7,86.95,14.29,148.39,5.02,1.33,13.4,491.49,181.36,235.96,74.17,-1.85,0.0,273.6,59.96,3.5,3.07,6.57,-28.36,28.06,82.2,21.89,69.23,17.92,65.31,1.16,9.82,84.38,24.46,7.76,-9.25,284.61,601.11,127.58,1013.29
2025-05-17,42.65,22.21,86.26,43.11,81.99,8.74,133.3,4.28,1.3,12.55,436.38,162.48,210.85,63.06,-1.42,0.0,281.94,56.64,3.99,1.49,3.07,-29.7,25.54,79.07,21.91,69.72,8.07,62.31,1.16,9.35,83.8,20.04,7.27,-10.47,266.63,582.63,121.62,970.88
2025-05-18,42.07,25.11,78.5,46.31,89.74,12.4,136.35,3.62,1.14,10.98,446.23,165.56,208.39,72.28,-1.61,0.0,275.52,56.54,4.98,1.12,1.2,-29.27,29.2,79.09,22.65,69.9,8.07,57.47,1.18,9.27,77.55,19.32,7.49,-10.62,266.38,574.87,114.81,956.05
2025-05-19,48.76,25.1,114.33,53.51,107.62,13.89,154.21,3.23,1.22,13.94,535.8,192.03,226.73,117.04,-1.6,0.0,271.26,59.37,1.99,2.15,1.24,-29.43,31.81,74.45,21.08,72.59,14.85,65.58,1.15,9.26,79.14,14.09,7.73,-10.6,280.37,585.34,111.37,977.08
2025-05-20,48.69,25.19,124.38,51.55,104.46,12.85,144.34,3.67,1.34,16.9,533.37,183.68,221.35,128.34,-1.32,0.0,267.69,58.81,5.0,3.3,1.43,-28.2,27.55,69.63,22.68,72.27,13.61,63.26,1.15,8.31,77.62,13.66,8.03,-10.33,269.0,575.72,108.77,953.48
2025-05-21,50.74,24.9,109.44,48.73,90.65,11.52,146.8,4.3,1.26,14.63,502.97,188.67,219.94,94.36,-1.41,0.0,135.39,56.41,4.99,2.72,2.63,-25.77,29.13,75.69,21.53,72.39,18.96,63.32,1.15,7.94,66.41,13.9,7.72,-10.12,281.02,455.98,97.11,834.11
2025-05-22,52.85,27.52,109.4,49.33,100.42,12.82,162.87,5.91,1.44,15.03,537.59,191.12,256.35,90.12,-1.46,0.0,202.41,57.37,3.01,2.3,4.26,-26.06,38.18,82.2,17.12,72.5,14.95,64.88,1.17,8.88,81.41,14.04,7.72,-10.21,289.83,531.65,113.22,934.7
2025-05-23,50.72,26.63,106.76,49.89,88.27,14.17,165.36,6.37,1.39,13.07,522.62,186.9,246.38,89.34,-1.46,0.0,240.18,58.4,3.0,2.98,4.05,-28.62,38.58,82.46,17.1,73.44,13.95,64.89,1.18,9.11,82.63,17.97,7.78,-10.41,290.43,568.96,118.67,978.06
2025-05-24,41.99,25.05,75.77,42.48,65.15,11.19,138.8,4.77,1.39,7.8,414.39,158.33,205.4,50.66,-1.47,0.0,197.75,52.14,2.5,7.36,6.37,-27.11,41.72,81.6,24.0,69.91,6.66,56.37,1.19,9.68,79.52,19.29,8.29,-9.12,280.26,517.81,117.96,916.03
2025-05-25,40.74,23.68,74.54,42.75,72.59,11.74,136.51,3.56,1.15,7.81,415.06,163.26,198.56,53.24,-1.5,0.0,248.23,52.37,1.99,4.68,3.59,-27.0,40.11,85.19,29.51,69.83,5.09,56.28,1.18,9.69,81.3,19.83,8.21,-8.96,286.01,568.38,120.21,974.6
2025-05-26,50.51,25.8,106.32,43.88,79.84,12.49,150.43,4.82,1.3,9.64,485.03,184.17,225.11,75.75,-1.46,0.0,220.33,55.35,3.98,3.57,3.33,-27.01,43.02,93.45,31.06,69.88,5.1,63.57,1.17,9.51,79.94,18.95,8.15,-9.02,306.09,564.17,117.72,987.97
2025-05-27,49.17,26.91,111.45,45.8,98.57,12.22,144.14,4.22,1.33,14.87,508.71,180.59,238.93,89.18,-1.43,0.0,240.18,54.67,3.49,1.63,3.12,-27.42,42.22,91.53,31.46,71.23,6.7,65.14,1.16,9.31,77.32,20.1,8.12,-9.69,308.28,582.51,116.01,1006.8
2025-05-28,47.0,27.5,108.03,53.63,88.92,11.45,144.12,4.25,1.27,13.58,499.75,190.36,224.91,84.47,-1.45,0.0,245.29,58.03,3.49,3.23,5.22,-28.51,41.88,86.58,32.58,69.5,6.5,65.63,1.16,10.03,79.99,20.17,8.19,-10.38,302.67,587.99,119.54,1010.2
2025-05-29,38.96,22.93,98.87,41.25,70.18,10.6,121.34,3.29,1.04,9.41,417.86,161.81,197.07,58.98,-1.47,0.0,262.11,57.86,3.0,1.42,6.11,-31.79,42.64,85.65,32.4,64.51,6.5,65.08,1.15,9.77,83.65,20.41,8.23,-9.91,296.78,594.0,123.21,1013.99
2025-05-30,38.46,22.42,94.71,46.36,81.88,10.72,115.78,2.78,1.05,10.95,425.12,168.71,190.11,66.31,-1.53,0.0,263.16,57.91,2.99,2.58,7.62,-33.04,44.51,84.68,33.51,70.35,6.94,58.94,1.13,9.84,85.02,21.0,8.37,-10.5,298.93,598.62,125.35,1022.91
2025-05-31,33.6,20.37,90.03,42.44,69.72,8.82,103.57,2.06,0.98,8.77,380.36,150.44,157.58,72.33,-1.74,0.0,266.87,52.7,2.99,2.44,8.52,-29.89,56.48,93.53,32.39,70.14,6.57,62.36,1.13,9.42,87.23,21.96,8.61,-8.74,321.46,623.35,128.34,1073.15
2025-06-01,33.86,20.39,73.86,38.9,69.64,9.42,103.02,1.77,0.83,8.47,360.16,150.81,158.05,51.3,-1.7,0.0,257.27,59.16,2.99,-1.8,8.78,-30.11,55.13,87.63,23.12,71.07,5.69,55.77,1.05,9.28,83.08,21.79,8.32,-8.17,298.41,592.99,123.51,1014.91
2025-06-02,42.29,23.88,80.62,53.42,82.17,10.43,131.84,2.63,1.08,9.76,438.12,178.08,186.96,73.08,-1.73,0.0,258.19,57.89,3.0,0.64,8.76,-27.37,60.59,61.98,19.92,70.86,5.17,56.17,1.03,9.54,81.68,21.94,8.12,-8.53,274.68,574.07,122.31,971.06
2025-06-03,43.07,22.42,110.35,43.39,83.41,10.83,125.97,3.16,1.06,9.65,453.31,170.37,197.43,85.52,-2.14,0.0,260.96,61.41,3.01,-1.87,7.0,-29.57,57.76,64.3,19.82,71.58,5.16,64.44,1.07,9.36,83.12,21.89,8.23,-10.62,283.06,581.86,123.68,988.61
2025-06-04,45.14,23.6,119.32,46.94,90.53,10.41,123.21,2.62,1.17,11.2,474.13,177.13,203.07,93.93,-2.0,0.0,270.07,61.41,3.0,-2.04,5.55,-29.94,57.82,65.02,19.66,68.07,5.16,64.53,1.1,9.4,77.55,20.69,7.8,-10.59,280.25,586.3,116.54,983.09
2025-06-05,46.19,24.64,118.11,43.31,92.82,11.54,123.66,3.0,1.15,12.98,477.4,175.45,213.93,88.02,-1.74,0.0,227.2,62.78,3.0,0.34,4.49,-29.08,55.7,62.91,27.45,68.91,5.09,61.93,1.09,9.47,74.61,21.82,8.26,-9.51,281.99,548.97,115.25,946.21
2025-06-06,43.88,23.58,108.74,43.37,91.02,9.01,118.2,2.78,1.15,13.55,455.27,172.72,203.93,78.62,-2.0,0.0,239.93,64.45,2.49,-0.22,5.61,-32.19,65.1,78.21,35.42,68.59,6.03,63.79,1.16,9.74,76.66,20.99,8.21,-9.72,317.13,595.2,116.76,1029.1
2025-06-07,37.46,22.62,75.52,43.37,91.76,9.05,105.79,3.47,1.02,12.22,402.29,154.85,188.76,58.68,-1.85,0.0,251.99,63.85,1.5,-0.12,0.01,-32.53,56.0,94.57,39.2,67.53,13.37,61.09,1.11,9.73,77.67,20.55,8.16,-9.17,331.76,614.63,117.22,1063.61
2025-06-08,36.34,21.7,71.47,40.26,82.75,8.72,108.25,2.05,0.99,11.21,383.73,148.52,187.34,47.87,-1.84,0.0,249.02,57.67,1.49,-0.14,0.0,-33.92,53.5,94.56,43.86,67.65,13.37,55.71,1.02,9.84,82.69,22.53,8.73,-9.48,328.64,600.92,124.8,1054.37
2025-06-09,39.17,22.66,111.17,42.75,94.86,9.0,116.68,2.77,1.15,13.74,453.94,162.63,210.78,80.53,-1.92,0.0,246.97,59.16,1.5,-2.04,0.0,-33.87,58.25,97.25,37.62,68.64,13.43,63.25,1.08,9.73,81.26,24.77,8.34,-7.16,338.44,608.25,125.17,1071.87
2025-06-10,46.73,27.0,122.58,44.98,91.37,9.89,130.11,2.52,1.12,15.55,491.84,172.89,216.58,102.37,-1.85,0.0,240.45,58.94,1.49,-2.21,0.0,-35.31,48.22,100.25,37.47,66.99,14.57,65.86,1.11,9.41,80.0,25.29,8.61,-9.29,333.35,594.86,124.42,1052.64
2025-06-11,45.96,24.64,127.09,47.82,86.97,10.77,132.94,3.4,1.11,13.45,494.15,180.39,204.14,109.61,-1.88,0.0,251.45,58.98,1.0,-1.46,0.0,-34.67,50.82,99.2,37.79,67.3,11.92,72.91,1.12,9.35,75.27,25.17,8.07,-9.88,339.94,613.35,118.98,1072.26
2025-06-12,44.68,22.91,127.12,41.91,81.45,10.62,123.68,2.73,1.2,14.53,470.83,178.6,191.49,100.74,-1.9,0.0,249.24,59.54,1.0,-3.69,0.0,-35.86,23.15,93.12,36.22,70.4,15.03,73.73,1.14,9.54,76.67,26.9,8.41,-10.7,311.66,579.99,122.66,1014.3
2025-06-13,40.31,22.37,117.1,41.27,80.38,10.33,112.08,2.78,0.94,12.4,439.97,166.19,173.54,100.23,-2.2,0.0,179.71,58.85,1.5,-0.36,0.0,-36.96,49.12,79.66,37.32,71.34,14.15,57.48,1.11,8.71,74.99,27.28,8.29,-10.84,309.08,509.61,120.39,939.08
2025-06-14,33.84,20.15,92.88,39.48,64.27,8.38,95.57,2.05,0.86,12.31,369.79,151.17,145.33,73.28,-1.9,0.0,224.33,55.44,1.5,0.56,0.0,-34.01,44.23,76.64,37.4,70.98,14.96,56.8,1.1,8.07,75.23,26.63,8.49,-10.73,301.01,546.93,119.53,967.48
2025-06-15,34.34,20.86,86.81,40.46,69.23,8.3,95.72,1.79,0.76,9.17,367.43,152.83,141.69,72.92,-1.83,0.0,222.05,57.35,1.49,-0.02,0.0,-35.17,44.49,77.76,36.33,71.04,13.78,56.06,1.08,7.82,72.48,27.91,8.3,-10.56,299.45,543.33,117.59,960.38
2025-06-16,43.46,25.2,128.9,43.82,78.19,10.13,117.68,2.47,1.0,9.95,460.8,176.19,179.28,105.33,-1.85,0.0,224.94,64.15,1.5,-0.08,0.0,-23.9,39.59,78.36,33.17,70.57,13.34,60.14,1.08,9.23,69.37,28.85,8.14,-10.21,295.16,559.91,116.67,971.75
2025-06-17,42.94,25.38,125.48,44.72,81.39,10.32,119.84,3.23,1.02,12.81,467.11,179.01,180.98,107.11,-1.55,0.0,245.69,57.73,1.5,-0.02,0.0,-28.02,42.08,76.95,38.94,71.02,9.98,57.37,1.11,9.24,68.59,29.04,8.23,-9.95,296.34,571.67,116.22,984.23
2025-06-18,42.72,25.83,122.03,45.79,92.19,9.65,114.48,2.83,0.99,14.11,470.61,173.47,179.13,118.01,-1.93,0.0,256.0,57.9,1.5,-3.78,0.0,-31.44,39.3,74.6,38.83,71.02,9.47,62.67,1.15,9.25,68.53,28.58,8.32,-10.5,295.89,574.14,115.82,985.85
2025-06-19,44.15,26.7,129.47,42.79,83.99,8.38,105.93,2.27,1.01,13.19,457.89,167.65,172.42,117.82,-2.11,0.0,254.91,57.9,1.5,-0.92,0.0,-33.19,31.21,69.57,40.52,70.89,8.52,61.74,1.15,9.24,67.83,27.93,8.49,-10.26,282.45,560.53,114.64,957.62
2025-06-20,40.38,24.87,114.48,42.82,76.94,9.77,108.52,3.28,1.09,13.43,435.59,166.65,164.89,104.04,-2.06,0.0,257.84,59.26,1.99,-0.12,0.0,-32.85,27.24,63.4,41.32,71.39,6.57,61.46,1.15,9.39,66.26,28.63,8.38,-10.54,271.38,555.44,113.81,940.63
2025-06-21,32.33,19.96,88.09,37.78,63.13,8.16,93.44,2.21,0.96,12.39,358.44,147.72,138.68,72.04,-2.0,0.0,262.98,59.22,0.99,-0.13,0.0,-33.58,30.92,61.47,39.89,71.06,5.08,62.13,1.15,8.94,69.24,27.99,9.16,-11.08,270.55,558.03,116.48,945.07
2025-06-22,31.27,18.31,85.68,31.62,58.52,8.13,89.93,1.84,0.68,8.42,334.4,142.89,129.21,62.3,-2.1,0.0,271.37,55.78,1.0,-0.14,0.0,-33.28,29.62,62.14,39.59,71.15,5.07,58.98,1.15,8.85,72.51,26.65,9.31,-11.1,266.54,559.17,118.46,944.17
2025-06-23,40.36,20.49,127.7,35.66,67.24,10.41,112.16,2.07,0.85,10.72,427.67,167.82,163.85,96.01,-2.03,0.0,272.56,58.84,1.0,-2.74,4.88,-30.93,43.33,64.35,42.02,70.44,5.16,72.89,1.13,7.94,74.44,27.62,8.33,-10.81,298.2,599.77,119.46,1017.43
2025-06-24,41.81,21.12,135.88,37.75,69.2,10.17,113.71,2.27,0.99,13.07,445.98,168.69,172.02,105.27,-1.34,0.0,260.14,57.74,1.0,-1.79,0.02,-31.35,30.2,64.3,35.21,70.74,5.13,71.56,1.16,7.49,67.1,28.64,8.3,-10.69,277.14,561.55,112.69,951.38
2025-06-25,46.81,26.97,142.96,53.26,99.78,11.04,119.3,2.39,1.0,15.88,519.39,186.21,177.37,155.82,-1.38,0.0,276.99,56.3,1.0,-0.16,0.95,-31.55,29.63,61.35,35.27,70.76,5.19,64.19,1.15,9.35,77.71,28.26,8.41,-10.51,266.39,568.54,124.88,959.82
2025-06-26,47.16,22.97,147.81,43.65,71.35,10.92,111.43,2.78,0.94,12.18,471.21,171.83,170.46,128.92,-1.95,0.0,286.56,55.94,1.0,-0.17,0.01,-37.43,36.72,43.68,35.53,68.71,6.76,74.58,1.13,9.52,81.46,27.96,8.82,-11.12,265.98,569.95,128.89,964.82
2025-06-27,44.55,22.98,130.7,43.4,69.52,9.9,109.61,2.9,1.03,13.53,448.12,171.37,166.06,110.69,-1.96,0.0,277.05,55.53,1.0,-2.57,0.0,-34.83,35.94,60.95,35.51,69.31,6.77,71.57,1.15,9.15,78.36,29.05,8.55,-9.85,280.06,574.27,126.26,980.59
2025-06-28,36.26,19.28,85.64,37.52,63.23,7.96,91.33,1.88,0.9,13.72,357.73,151.15,135.73,70.85,-1.91,0.0,283.76,53.76,0.5,-1.91,0.0,-37.21,33.68,58.36,39.56,70.2,6.73,62.35,1.14,9.27,76.01,28.18,8.59,-7.57,270.88,567.88,123.19,961.94
2025-06-29,37.3,19.94,90.83,40.94,74.61,7.78,93.31,1.87,0.69,14.16,381.43,154.71,138.82,87.9,-1.94,0.0,286.1,55.75,0.5,-1.79,0.0,-35.87,34.42,55.49,38.15,70.26,5.17,63.37,1.11,9.42,73.43,26.76,9.42,-7.65,266.85,569.61,120.14,956.6
2025-06-30,50.81,27.06,153.01,53.21,91.84,11.92,118.54,2.0,0.89,16.87,526.15,184.48,169.5,172.17,-1.87,0.0,288.08,59.07,1.0,-3.16,0.0,-34.55,40.7,54.64,38.18,71.47,5.29,69.08,1.13,8.95,74.73,26.54,9.13,-7.67,279.36,587.92,120.49,987.78
2025-07-01,53.12,27.91,162.56,49.49,107.07,12.33,117.66,2.1,0.92,20.08,553.23,174.6,166.57,212.07,-0.95,0.0,286.49,49.77,1.0,-4.07,0.0,-43.23,42.74,46.95,37.94,66.83,5.91,71.49,1.25,8.3,72.63,24.72,7.78,-4.9,271.87,560.88,114.67,947.43
2025-07-02,51.62,26.69,160.44,46.98,90.06,10.79,113.93,2.15,1.01,16.8,520.48,170.93,165.62,183.92,-1.32,0.0,290.53,49.25,2.0,-3.13,0.0,-42.89,48.53,49.56,38.5,67.19,5.94,72.31,1.27,5.65,72.97,25.8,8.01,-5.2,282.02,576.45,113.69,972.16
2025-07-03,50.14,24.88,158.1,47.77,80.69,10.57,117.34,3.07,0.97,10.96,504.5,182.42,166.6,155.48,-0.95,0.0,291.3,47.73,0.5,-3.45,0.4,-44.36,47.99,45.54,38.09,65.81,5.92,72.24,1.22,5.76,77.14,25.7,8.97,-5.85,275.58,566.76,118.79,961.13
2025-07-04,44.39,21.31,152.22,42.17,68.84,9.58,107.76,2.89,0.98,9.55,459.69,163.16,157.49,139.04,-1.84,0.0,295.95,47.84,0.5,-5.85,0.01,-48.81,46.02,43.14,38.24,66.46,5.92,68.3,1.23,5.96,77.11,26.73,8.3,-6.1,268.07,555.88,119.33,943.28
2025-07-05,33.23,17.88,114.41,35.1,61.66,7.81,89.9,2.38,0.94,8.21,371.52,144.97,133.57,92.99,-2.09,0.0,298.34,49.08,0.5,-3.06,0.0,-48.15,46.14,46.53,38.11,65.92,5.91,56.4,1.22,6.13,79.96,26.8,8.4,-6.16,259.0,553.63,122.51,935.14
2025-07-06,33.06,21.98,94.57,53.19,77.34,8.9,95.94,1.63,0.81,9.22,396.63,163.65,144.1,88.88,-1.79,0.0,295.61,46.25,0.5,-3.88,0.0,-47.99,47.81,46.27,40.11,65.71,5.92,56.16,1.22,5.99,83.8,26.88,8.38,-6.15,261.98,550.69,126.27,938.94
2025-07-07,42.16,23.06,126.36,49.32,70.42,11.09,115.15,2.57,1.03,11.5,452.66,175.02,175.07,102.57,-1.85,0.0,294.24,48.89,1.0,-4.04,3.98,-46.45,47.03,54.1,40.29,65.06,5.91,71.53,1.23,6.46,82.49,27.12,8.25,-6.68,283.91,579.68,125.54,989.14
2025-07-08,46.0,24.51,120.49,52.0,79.13,10.24,122.31,3.81,1.19,16.34,476.03,185.18,188.66,102.19,-1.94,0.0,295.14,47.29,1.0,-2.4,3.54,-43.8,44.09,58.58,40.55,65.1,5.91,72.88,1.28,8.09,81.39,26.7,8.09,-7.05,287.1,585.93,125.56,998.59
2025-07-09,46.05,26.37,113.49,53.55,92.99,10.17,125.04,18.84,1.13,16.31,503.93,185.42,192.83,125.69,-1.42,0.0,291.89,49.98,1.0,-4.92,3.9,-41.39,41.19,65.9,40.58,64.98,5.97,73.11,1.3,8.82,82.51,26.15,8.22,-6.54,291.74,590.78,127.01,1009.53
2025-07-10,43.57,27.17,115.92,51.87,93.38,10.05,121.87,19.46,1.03,16.55,500.87,179.86,195.73,125.28,-1.45,0.0,291.71,51.28,3.09,-5.9,1.5,-40.28,44.06,65.93,36.06,67.67,8.84,76.52,1.29,9.02,85.78,26.86,8.26,-6.35,299.09,599.04,131.21,1029.34
2025-07-11,38.69,24.46,119.35,49.73,83.21,10.42,107.38,5.45,1.08,15.45,455.22,167.76,166.4,121.06,-1.86,0.0,297.22,50.17,3.98,-5.36,0.0,-43.85,43.6,55.31,35.68,67.43,13.03,76.55,1.27,9.13,84.36,27.19,8.22,-6.55,291.6,591.91,130.18,1013.7
2025-07-12,31.73,18.99,86.42,46.0,64.3,8.68,92.34,2.15,0.98,11.73,363.32,151.62,134.76,76.94,-1.87,0.0,297.03,46.51,0.5,-3.29,0.0,-47.89,28.73,52.72,34.89,66.74,5.91,68.7,1.27,9.08,82.5,26.93,8.26,-5.95,257.69,548.67,128.04,934.4
2025-07-13,30.41,19.61,83.71,48.07,67.85,8.46,94.91,1.55,0.84,11.12,366.53,155.68,133.71,77.14,-1.77,0.0,293.27,48.57,0.5,-3.82,0.0,-48.12,29.78,51.36,36.3,67.62,5.9,49.54,1.25,8.96,76.81,26.07,8.26,-6.09,240.49,529.11,121.34,890.95
2025-07-14,32.83,19.88,129.53,48.81,66.78,10.78,106.55,2.18,1.0,11.28,429.63,167.5,154.02,108.11,-1.43,0.0,295.67,47.12,0.5,-5.57,2.29,-43.6,25.63,62.02,35.47,66.11,7.49,53.92,1.25,8.54,80.06,25.51,8.09,-5.64,250.63,545.63,123.44,919.7
2025-07-15,41.84,19.59,135.03,45.25,67.57,10.07,112.29,2.44,0.96,12.7,447.74,174.89,167.67,105.17,-1.62,0.0,287.02,47.69,0.76,-5.7,5.01,-40.55,25.02,75.82,35.73,65.92,8.97,58.89,1.25,8.78,82.3,26.02,8.21,-8.09,270.35,562.96,126.56,959.86
2025-07-16,45.92,23.33,140.91,48.09,93.6,9.69,118.13,3.12,1.0,15.9,499.68,179.7,175.94,144.04,-1.94,0.0,244.76,49.9,1.0,-5.77,0.03,-39.67,29.73,74.89,35.31,66.18,11.65,63.29,1.27,8.81,74.08,26.27,8.14,-7.63,281.05,529.36,118.57,928.98
2025-07-17,47.41,24.36,140.07,50.31,93.96,9.9,120.71,2.86,0.99,14.76,505.33,180.43,169.32,155.57,-1.46,0.0,234.36,52.2,1.0,-5.79,2.66,-40.19,34.09,58.16,34.14,63.86,7.1,63.27,1.29,9.03,81.52,22.08,8.66,-7.03,260.62,503.4,122.58,886.61
2025-07-18,42.12,22.95,136.27,52.22,87.85,9.69,115.09,2.27,1.02,15.61,485.1,174.5,166.86,143.74,-1.79,0.0,283.73,48.72,1.0,-4.7,0.19,-39.05,19.17,71.09,35.67,67.57,5.96,65.37,1.28,9.1,83.46,25.68,8.61,-7.44,264.82,552.93,128.13,945.87
2025-07-19,30.98,17.4,106.66,42.49,77.31,8.3,89.24,0.67,0.9,13.83,387.78,149.56,136.93,101.29,-1.67,0.0,292.04,46.86,1.0,-4.82,0.78,-41.33,13.25,70.03,35.72,65.98,5.91,55.12,1.27,8.82,84.4,26.26,8.24,-7.25,246.02,538.87,129.0,913.88
2025-07-20,30.88,18.11,94.32,43.02,74.58,8.34,92.14,3.17,0.77,13.11,378.45,153.2,139.32,85.94,-1.49,0.0,282.47,46.09,1.0,-3.96,1.2,-41.69,12.43,70.05,35.69,66.68,5.91,52.48,1.27,8.82,79.49,26.54,8.37,-7.21,243.23,526.87,124.49,894.59
2025-07-21,39.78,17.58,142.79,49.93,90.45,9.86,111.8,1.99,0.99,14.61,479.78,176.4,167.24,136.14,-1.48,0.0,288.82,47.48,1.03,-5.76,2.17,-37.59,13.34,70.32,35.84,65.6,6.43,60.74,1.26,8.96,75.7,27.14,7.82,-6.43,252.27,546.94,120.87,920.07
2025-07-22,42.92,19.94,144.39,43.71,89.66,9.85,108.64,1.91,1.01,15.53,477.57,174.02,170.92,132.62,-1.33,0.0,291.88,45.56,1.0,-5.56,0.0,-40.48,9.5,76.56,35.57,67.48,5.93,60.81,1.28,9.01,76.25,27.76,8.08,-6.36,255.86,546.92,122.37,925.15
2025-07-23,45.76,21.7,144.86,49.01,88.45,11.27,110.39,2.37,0.97,16.01,490.79,177.16,174.0,139.62,-1.38,0.0,292.78,46.83,1.5,-4.53,1.2,-38.38,11.01,69.65,33.43,67.98,5.91,63.11,1.27,8.97,77.69,26.92,8.14,-5.96,251.09,549.1,122.98,923.16
2025-07-24,45.82,23.01,143.64,55.62,90.4,10.24,123.57,2.8,0.96,15.46,511.51,182.37,174.6,154.55,-1.37,0.0,289.26,46.14,1.5,-4.42,3.62,-35.88,13.81,69.6,32.8,70.94,5.91,64.08,0.0,8.97,78.94,26.75,7.53,-6.6,257.14,555.98,122.19,935.31
2025-07-25,39.78,21.47,136.45,55.02,83.07,9.78,114.58,3.48,0.89,14.35,478.87,176.26,164.7,137.91,-0.95,0.0,290.18,46.31,1.5,-3.61,6.63,-36.53,11.2,62.94,33.13,70.1,5.9,67.97,0.0,8.98,77.47,26.11,8.33,-6.81,251.24,554.77,120.89,926.9
2025-07-26,30.12,17.53,90.02,45.9,70.98,8.59,97.01,2.99,0.8,13.35,377.3,153.21,140.48,83.61,-1.85,0.0,301.6,49.48,4.0,-2.64,6.56,-37.64,8.72,62.31,32.52,67.52,7.47,57.88,0.0,8.77,79.05,26.85,8.4,-6.66,236.42,555.93,123.07,915.42
2025-07-27,30.01,17.02,80.75,43.55,71.36,7.91,96.22,1.16,0.71,13.74,362.45,152.63,139.85,69.97,-1.87,0.0,302.21,51.21,2.52,-3.53,6.58,-37.18,7.23,62.09,32.52,67.25,7.48,54.1,0.0,8.75,83.6,25.85,8.26,-6.54,230.68,550.62,126.46,907.75
2025-07-28,38.55,19.99,110.62,44.17,80.34,8.84,109.56,3.59,0.83,14.11,430.62,167.05,167.46,96.11,-1.48,0.0,306.16,53.14,1.99,-4.73,6.54,-36.02,21.43,62.63,32.86,67.37,7.49,62.03,0.0,9.14,73.87,25.99,8.1,-6.6,253.8,579.4,117.11,950.31
2025-07-29,37.87,20.89,104.63,43.71,94.64,9.03,112.6,2.69,0.85,14.47,441.39,168.91,169.95,102.53,-1.51,0.0,308.06,53.24,1.49,-4.53,4.46,-36.99,27.08,60.05,32.76,67.58,5.93,59.39,0.0,8.7,73.08,26.41,8.31,-6.33,252.79,577.02,116.49,946.3
