Date,France,Belgium,Italy,Netherlands,GB,Austria,Germany,Switzerland,Luxembourg,Island of Ireland,Total,Industrial,LDZ,Gas_to_Power
2022-04-18,75.29,28.96,109.46,58.48,144.39,21.12,202.42,6.98,1.47,16.36,664.92,186.16,217.37,116.6
2022-04-19,97.0,35.72,157.42,71.1,185.51,28.84,226.75,6.01,1.5,20.49,830.33,200.27,228.9,152.76
2022-04-20,98.13,33.66,166.96,64.58,171.79,25.98,228.4,7.22,1.58,17.22,815.51,245.96,209.2,134.46
2022-04-21,91.54,31.45,170.83,59.37,156.23,23.23,221.72,6.95,1.61,13.65,776.58,211.46,211.1,143.21
2022-04-22,84.55,28.53,163.13,55.55,145.61,23.43,201.86,7.07,1.59,11.38,722.7,232.39,214.72,146.39
2022-04-23,68.23,25.8,127.43,44.92,117.89,20.74,172.66,6.1,1.42,10.32,595.51,221.79,210.16,126.89
2022-04-24,73.55,26.29,115.35,49.5,131.12,17.11,186.87,7.83,1.32,10.86,619.8,199.59,173.32,129.28
2022-04-25,101.05,40.14,128.57,82.5,194.84,22.47,231.13,7.92,1.64,17.01,827.26,176.44,165.85,104.24
2022-04-26,102.94,40.99,169.6,85.41,198.53,23.27,237.62,8.68,1.94,17.76,886.74,169.12,194.78,163.13
2022-04-27,98.85,38.76,155.89,82.05,213.68,23.66,228.97,9.84,1.65,12.78,866.13,182.02,184.93,166.17
2022-04-28,92.66,34.93,140.02,73.03,219.66,21.52,214.84,8.23,1.57,20.27,826.74,219.74,177.57,152.63
2022-04-29,87.72,36.58,132.76,73.68,209.2,19.74,204.94,6.25,1.56,19.7,792.14,223.84,177.6,167.75
2022-04-30,78.22,33.46,104.61,68.64,177.28,15.55,184.18,5.38,1.41,15.75,684.49,213.37,179.29,149.98
2022-05-01,72.3,31.65,96.99,61.69,180.93,16.04,180.92,7.2,1.33,17.23,666.28,203.91,161.71,107.27
2022-05-02,85.6,33.82,147.39,70.98,186.24,18.83,200.09,5.64,1.42,18.02,768.02,173.5,157.96,110.47
2022-05-03,89.48,35.97,155.03,78.8,188.81,18.31,202.01,5.49,1.43,18.07,793.39,174.66,193.12,158.89
2022-05-04,89.95,36.22,150.97,74.38,183.47,18.26,199.89,5.76,1.31,16.04,776.26,214.27,202.74,157.82
2022-05-05,90.72,35.36,150.34,69.46,169.7,17.26,193.08,7.2,1.42,17.1,751.64,221.01,205.01,124.78
2022-05-06,83.01,30.44,144.82,58.03,166.57,16.85,177.82,6.45,1.4,17.21,702.6,220.33,190.23,110.93
2022-05-07,65.14,25.17,108.0,46.74,157.48,13.19,144.34,5.43,1.2,16.68,583.38,196.11,194.61,114.4
2022-05-08,62.78,26.4,102.28,53.07,136.11,12.96,149.1,5.08,0.98,12.02,560.77,186.31,190.35,95.08
2022-05-09,75.92,29.57,139.18,62.73,132.59,16.54,163.66,4.59,0.97,10.63,636.38,163.64,216.8,99.27
2022-05-10,73.64,27.4,137.63,54.9,121.39,13.61,148.63,4.92,1.15,10.85,594.14,170.6,256.57,179.55
2022-05-11,70.33,28.54,135.06,49.43,140.59,13.58,138.67,4.87,1.13,13.09,595.29,205.14,242.72,208.26
2022-05-12,75.34,29.92,131.99,54.97,139.03,13.42,144.58,3.76,1.13,13.25,607.4,217.04,224.8,182.77
2022-05-13,70.03,27.37,125.7,48.65,129.49,15.59,141.59,4.47,1.21,11.93,576.04,222.18,192.95,150.48
2022-05-14,56.23,25.33,95.49,47.67,137.25,9.4,126.02,3.75,1.08,15.91,518.12,205.44,176.6,152.51
2022-05-15,52.81,23.17,94.6,42.55,116.36,9.68,123.12,2.03,0.81,13.05,478.19,203.47,156.0,113.98
2022-05-16,70.57,30.24,132.11,61.81,142.93,14.01,143.78,3.88,1.08,13.3,613.71,171.15,166.59,110.71
2022-05-17,70.57,33.45,133.85,62.2,127.35,14.78,150.21,3.81,1.1,13.61,610.92,176.63,183.3,156.55
2022-05-18,67.08,32.34,125.81,54.72,127.61,13.75,139.53,3.39,1.1,10.16,575.48,218.57,189.5,181.55
2022-05-19,68.04,32.16,129.5,59.5,142.05,13.84,137.24,2.14,1.05,10.42,595.95,213.24,191.66,170.6
2022-05-20,66.03,29.48,124.68,57.52,136.56,11.95,126.26,3.75,1.06,11.01,568.3,220.13,190.8,161.41
2022-05-21,51.12,25.8,93.65,44.96,123.13,8.74,114.54,3.48,1.07,12.09,478.59,192.27,173.0,114.49
2022-05-22,51.35,25.07,87.73,48.79,120.5,10.79,123.1,3.01,0.81,11.48,482.62,179.59,146.68,69.97
2022-05-23,66.9,30.94,130.32,60.19,142.98,14.7,140.56,3.17,0.98,17.76,608.48,161.23,146.29,75.05
2022-05-24,69.54,32.12,136.0,59.38,139.7,14.79,150.21,4.23,1.17,16.93,624.08,163.75,178.64,160.03
2022-05-25,63.93,28.13,136.3,50.46,115.16,14.99,140.89,3.08,1.2,10.98,565.12,187.6,178.23,184.25
2022-05-26,49.84,23.74,136.29,44.66,111.03,12.12,124.27,3.51,0.89,11.97,518.31,189.25,168.9,184.72
2022-05-27,51.11,24.45,136.11,49.71,109.57,12.13,134.54,4.15,1.14,15.59,538.5,186.3,159.8,175.93
2022-05-28,47.84,24.63,97.68,50.28,111.7,12.11,138.0,3.03,1.2,15.27,501.74,185.96,148.42,145.36
2022-05-29,53.27,27.94,89.83,62.36,126.05,11.91,157.34,3.65,1.09,12.77,546.21,184.91,126.16,110.33
2022-05-30,68.82,35.02,138.95,82.83,169.54,16.32,190.31,4.48,1.28,16.39,723.93,159.32,134.69,106.8
2022-05-31,68.4,33.84,144.57,76.1,167.28,14.24,180.89,4.44,1.28,17.81,708.84,160.61,161.64,179.32
2022-06-01,68.72,32.51,131.44,70.72,161.61,12.64,173.74,5.84,1.26,17.02,675.5,189.73,167.1,193.5
2022-06-02,63.74,29.9,103.41,64.47,141.92,14.06,164.08,4.21,1.17,16.31,603.27,183.13,161.08,196.4
2022-06-03,62.1,28.86,125.2,52.41,119.38,12.08,143.22,3.4,1.1,15.17,562.92,181.52,157.16,199.34
2022-06-04,50.56,23.36,105.32,47.13,108.78,11.1,114.05,3.06,1.02,13.52,477.9,176.75,150.8,158.15
2022-06-05,46.1,23.07,97.65,47.37,128.73,9.41,103.77,3.08,0.83,15.0,475.03,176.68,128.1,97.84
2022-06-06,51.69,24.59,141.3,49.33,147.5,9.86,109.87,2.69,0.86,15.59,553.28,152.84,129.32,101.78
2022-06-07,68.5,31.13,143.37,64.48,144.72,12.74,142.09,4.49,1.04,14.16,626.73,159.1,163.74,192.51
2022-06-08,70.36,32.93,138.82,68.84,133.06,12.89,145.67,3.3,1.27,11.73,618.87,187.13,162.89,185.02
2022-06-09,69.9,30.97,139.31,54.53,127.66,12.88,146.49,5.0,1.17,11.99,599.92,165.72,168.16,195.01
2022-06-10,63.39,27.1,121.55,51.27,100.45,12.64,135.54,4.21,1.18,10.53,527.85,186.37,168.72,226.43
2022-06-11,46.29,22.11,86.01,43.27,84.93,12.26,110.7,3.14,0.92,7.67,417.3,175.34,163.95,187.62
2022-06-12,47.87,22.23,83.54,43.67,89.83,10.65,110.63,3.2,0.78,9.89,422.3,176.84,133.37,127.12
2022-06-13,64.51,26.21,140.18,56.7,128.77,12.23,137.82,2.93,0.97,17.94,588.25,147.53,131.2,132.62
2022-06-14,63.98,28.72,148.01,60.88,135.29,12.11,146.73,3.17,0.98,17.39,617.24,144.58,158.86,178.93
2022-06-15,65.08,29.03,151.02,63.59,130.2,11.99,137.1,3.15,0.92,17.02,609.1,169.85,165.51,178.6
2022-06-16,63.52,27.97,148.72,55.16,121.25,10.36,116.4,2.9,0.99,15.02,562.28,172.92,165.02,162.05
2022-06-17,61.24,24.01,140.69,46.04,98.36,10.75,112.96,2.88,0.95,13.88,511.75,167.99,167.77,179.12
2022-06-18,48.4,21.93,100.28,39.22,99.63,10.28,93.36,3.34,0.7,11.5,428.66,168.62,159.67,143.74
2022-06-19,44.04,22.98,97.38,47.09,103.49,9.56,99.16,1.96,0.52,10.41,436.6,165.79,132.48,105.39
2022-06-20,59.16,27.72,145.0,54.66,130.66,11.63,130.55,2.48,0.7,16.6,579.17,149.6,132.61,113.47
2022-06-21,60.51,32.16,152.55,63.68,139.64,11.05,134.99,2.96,0.83,17.84,616.21,146.68,160.92,199.26
2022-06-22,62.36,30.88,154.55,64.6,133.21,12.68,137.49,2.82,0.73,16.92,616.23,177.78,157.09,204.32
2022-06-23,60.59,30.42,156.1,58.43,133.61,13.7,125.37,3.9,0.56,16.66,599.35,168.17,149.79,199.82
2022-06-24,58.07,27.45,136.76,53.06,119.32,10.87,120.99,2.42,0.91,13.35,543.2,175.43,143.62,183.77
2022-06-25,47.05,23.57,102.29,44.74,85.0,9.66,96.9,1.97,0.84,8.35,420.38,177.06,143.22,184.85
2022-06-26,47.45,25.02,96.61,49.12,88.53,9.65,101.75,2.48,0.73,8.85,430.19,163.06,122.21,145.19
2022-06-27,62.97,30.21,155.94,70.22,129.61,11.87,127.5,3.43,1.03,12.38,605.17,144.08,119.28,144.44
2022-06-28,63.09,30.64,159.53,62.44,121.78,13.31,127.18,3.82,0.99,11.65,594.42,140.5,139.78,224.38
2022-06-29,63.29,32.07,156.4,65.19,136.06,12.45,132.26,3.55,0.91,17.41,619.59,162.04,135.57,237.74
2022-06-30,64.92,32.24,155.86,66.45,144.34,13.82,126.75,3.46,0.95,17.4,626.19,161.75,136.12,220.51
2022-07-01,60.52,26.22,144.03,51.3,130.42,10.96,120.79,3.38,0.93,15.2,563.75,162.33,143.22,248.15
2022-07-02,44.0,20.83,103.74,43.51,110.41,9.46,99.54,3.61,0.67,12.28,448.06,165.7,142.66,240.32
2022-07-03,44.6,21.8,107.86,44.37,109.44,9.41,98.96,2.61,0.58,12.04,451.68,160.72,117.93,166.51
2022-07-04,61.28,27.89,152.02,50.8,114.51,11.31,120.66,2.88,0.78,16.71,558.84,140.27,112.79,130.68
2022-07-05,61.21,29.33,147.4,51.62,129.08,11.84,122.25,2.78,0.8,18.53,574.84,133.9,138.07,179.81
2022-07-06,63.1,27.16,152.73,46.07,106.12,14.02,122.09,3.17,0.86,15.09,550.41,165.49,149.54,222.12
2022-07-07,66.61,23.7,148.59,44.73,126.46,15.09,123.78,3.04,1.06,19.61,572.67,174.24,148.43,231.12
2022-07-08,62.61,24.31,117.3,46.68,120.16,12.89,120.0,2.71,1.11,16.88,524.64,187.41,149.23,224.42
2022-07-09,47.55,18.7,82.54,39.66,105.42,9.69,102.78,2.76,0.89,15.44,425.42,186.01,143.75,207.66
2022-07-10,45.57,19.82,84.89,41.86,109.38,9.38,107.33,3.76,0.72,15.03,437.74,175.27,120.94,147.83
2022-07-11,62.59,31.49,137.39,62.93,120.78,10.62,134.54,1.84,0.93,14.53,577.64,143.05,114.04,135.62
2022-07-12,63.01,30.97,146.23,57.64,120.93,10.78,127.15,3.46,0.96,14.55,575.67,150.14,135.59,181.88
2022-07-13,61.85,29.31,144.65,52.7,120.34,10.69,120.79,3.25,0.93,14.9,559.41,186.73,132.74,152.83
2022-07-14,54.18,24.4,147.43,50.43,122.27,11.17,117.12,2.42,0.9,15.93,546.26,188.4,134.1,185.52
2022-07-15,56.51,24.41,141.82,47.83,121.93,10.3,116.53,3.15,0.9,16.22,539.61,190.6,133.64,204.75
2022-07-16,48.54,20.88,108.77,37.63,111.06,8.59,97.15,2.08,0.82,14.06,449.58,187.65,129.7,180.45
2022-07-17,47.29,24.77,102.03,44.77,103.05,8.37,102.81,2.27,0.65,12.93,448.93,194.81,114.68,116.16
2022-07-18,62.08,31.17,154.96,61.12,123.79,9.89,124.96,2.39,0.79,15.1,586.25,157.67,113.86,115.41
2022-07-19,62.79,30.47,162.82,51.99,118.13,10.89,115.67,2.35,0.78,15.08,570.96,153.94,133.48,170.76
2022-07-20,65.68,32.86,164.19,54.53,114.16,11.01,114.3,2.46,0.93,15.35,575.46,196.04,130.66,165.23
2022-07-21,66.26,30.95,163.59,65.26,121.29,11.42,124.23,2.87,0.95,16.79,603.62,191.52,128.76,157.09
2022-07-22,62.83,30.15,158.81,62.18,130.48,10.64,119.62,2.29,0.98,15.4,593.36,168.93,127.35,159.98
2022-07-23,52.19,23.13,126.34,44.77,92.61,8.19,97.5,2.38,0.73,8.35,456.2,191.97,119.4,157.13
2022-07-24,47.15,19.99,109.74,41.03,80.27,8.52,93.81,2.09,0.59,7.46,410.66,174.35,103.12,125.55
2022-07-25,59.82,22.14,161.04,42.57,101.28,10.54,104.88,2.6,0.77,9.9,515.54,147.54,102.03,111.52
2022-07-26,61.64,29.39,164.43,47.61,127.5,13.1,119.56,2.71,0.86,16.39,583.2,147.63,113.82,140.67
2022-07-27,61.58,31.12,162.49,50.64,124.33,11.58,120.39,2.39,0.71,17.18,582.4,175.2,127.71,177.37
2022-07-28,60.77,30.02,157.14,51.88,131.87,10.39,117.18,2.78,0.75,16.31,579.1,182.76,133.99,194.23
2022-07-29,55.72,30.45,145.79,50.49,125.05,10.23,112.8,2.73,0.77,13.68,547.71,188.59,129.45,180.09
2022-07-30,47.47,24.59,103.21,42.74,112.73,8.16,91.07,1.8,0.69,12.55,444.99,177.71,128.7,162.46
2022-07-31,45.85,23.52,87.76,39.84,112.72,7.64,89.87,4.05,0.61,13.24,425.11,172.67,111.72,107.9
2022-08-01,52.53,29.92,140.59,49.74,112.03,8.68,112.59,1.42,0.64,9.81,517.96,164.44,115.06,116.24
2022-08-02,52.75,24.71,144.87,38.47,89.74,9.99,106.08,1.23,0.65,7.87,476.37,166.24,139.29,183.1
2022-08-03,53.29,28.76,148.18,44.72,115.51,10.61,106.65,2.28,0.62,12.47,523.09,192.53,144.47,185.16
2022-08-04,53.51,32.62,149.56,46.19,129.52,10.21,107.26,1.68,0.73,11.95,543.23,199.67,141.8,187.89
2022-08-05,50.77,29.59,138.42,38.33,117.66,8.45,99.31,2.32,0.54,13.26,498.65,204.75,143.93,190.23
2022-08-06,39.27,19.25,104.65,34.26,91.29,7.6,87.92,3.04,0.59,11.11,398.98,186.09,143.48,186.66
2022-08-07,38.92,22.67,90.72,34.43,94.01,7.56,90.26,2.19,0.56,11.95,393.26,178.28,121.8,155.47
2022-08-08,48.4,29.58,115.51,40.44,128.27,10.07,105.72,2.96,0.55,16.08,497.57,160.61,121.0,132.87
2022-08-09,49.68,28.33,111.97,39.12,123.45,10.92,105.2,2.86,0.55,16.48,488.57,160.05,148.01,199.3
2022-08-10,49.31,28.46,102.87,38.98,125.79,10.89,105.27,2.67,0.58,16.49,481.32,191.95,152.81,201.05
2022-08-11,49.42,24.21,116.71,41.93,127.93,10.34,106.73,2.39,0.52,16.02,496.2,221.22,154.12,220.76
2022-08-12,47.96,27.98,93.61,42.53,123.63,10.03,101.91,3.1,0.58,16.44,467.77,210.2,157.67,190.46
2022-08-13,43.02,23.88,72.28,36.71,107.97,8.15,85.38,0.83,0.58,15.88,394.69,207.14,151.98,178.68
2022-08-14,40.93,23.44,60.82,34.2,103.56,8.83,82.38,2.48,0.55,15.58,372.78,202.47,128.59,130.54
2022-08-15,45.17,27.9,65.97,49.16,123.29,8.15,107.47,2.86,0.55,15.31,445.81,167.87,126.03,120.55
2022-08-16,51.34,31.88,102.5,51.56,124.02,11.58,116.82,2.94,0.67,12.7,506.01,164.73,150.53,182.04
2022-08-17,52.95,33.95,112.02,62.46,131.36,10.65,119.8,2.77,0.69,16.14,542.79,188.4,152.18,188.15
2022-08-18,54.57,32.92,112.81,61.14,113.88,10.29,120.19,3.45,0.69,14.57,524.52,204.16,153.8,199.64
2022-08-19,54.61,32.33,94.5,54.94,112.83,11.09,113.43,3.67,0.69,12.53,490.61,218.12,159.41,178.49
2022-08-20,48.73,25.12,71.3,38.06,90.82,7.81,88.56,2.33,0.77,9.94,383.44,218.91,154.74,166.98
2022-08-21,44.61,24.48,71.21,40.32,102.19,7.91,97.47,2.62,0.67,15.31,406.79,190.16,139.55,133.77
2022-08-22,58.54,30.58,123.58,56.91,118.37,9.4,122.6,2.46,0.82,16.8,540.07,160.07,139.53,127.3
2022-08-23,60.1,30.52,124.65,57.98,124.7,10.58,120.35,2.96,0.88,17.17,549.9,157.68,163.15,177.66
2022-08-24,59.87,30.62,129.77,56.93,122.97,12.02,120.01,3.18,0.88,6.8,543.04,179.28,166.1,193.69
2022-08-25,60.28,29.99,135.35,53.42,129.96,10.85,116.2,3.27,0.85,16.79,556.96,191.68,172.69,191.05
2022-08-26,60.83,30.67,130.01,61.87,129.38,10.1,115.92,3.14,0.89,18.25,561.06,180.14,175.8,152.01
2022-08-27,52.92,25.94,103.28,41.8,118.73,7.79,94.03,2.37,0.87,16.27,464.0,186.59,187.97,109.76
2022-08-28,49.88,22.79,94.85,41.98,110.3,7.84,91.46,1.41,0.63,13.88,435.02,181.34,184.49,76.45
2022-08-29,61.9,30.93,150.59,58.03,121.37,9.33,121.35,2.78,0.83,14.55,571.66,165.78,198.26,81.78
2022-08-30,62.8,29.73,156.0,54.42,126.39,10.41,121.44,3.48,0.98,15.23,580.88,169.9,226.83,165.99
2022-08-31,62.76,29.11,157.45,48.54,122.81,11.39,126.81,3.2,0.97,14.57,577.6,200.12,241.27,196.07
2022-09-01,64.08,32.13,148.88,52.36,128.81,13.16,126.23,4.46,0.88,16.21,587.2,226.37,241.65,181.57
2022-09-02,64.53,29.2,138.83,43.75,120.42,12.22,111.45,4.59,0.96,16.72,542.68,221.75,244.94,171.46
2022-09-03,55.8,24.72,105.26,33.74,96.64,9.78,92.57,2.14,0.86,14.35,435.87,230.69,232.77,170.99
2022-09-04,53.58,23.08,96.15,35.05,95.36,9.81,93.52,1.98,0.63,8.56,417.72,213.86,206.73,128.5
2022-09-05,65.26,28.71,147.84,42.85,114.92,14.1,109.18,3.14,0.92,8.84,535.76,165.31,213.0,99.84
2022-09-06,68.05,30.86,153.35,44.09,120.95,14.2,114.31,3.11,0.92,13.01,562.84,165.35,259.09,131.62
2022-09-07,69.15,32.48,149.51,48.81,130.17,14.82,120.04,4.23,0.89,14.31,584.42,203.34,295.91,159.54
2022-09-08,66.36,30.99,139.65,40.17,127.47,14.43,118.19,4.37,0.98,14.42,557.01,218.54,309.31,184.35
2022-09-09,64.62,25.91,128.32,37.98,124.97,13.61,116.19,4.42,1.05,14.19,531.26,210.34,310.89,196.31
2022-09-10,54.06,22.55,93.01,43.54,118.56,9.69,107.43,3.6,0.81,12.83,466.08,209.3,303.84,139.07
2022-09-11,53.56,21.75,90.13,45.75,108.52,10.39,112.07,3.1,0.79,11.93,457.98,214.87,235.24,67.41
2022-09-12,63.31,25.23,145.31,52.86,118.67,15.49,130.61,2.88,0.89,13.16,568.4,188.62,222.97,96.03
2022-09-13,63.7,28.9,153.96,57.14,129.74,15.72,129.07,3.4,0.97,13.78,596.38,179.42,264.76,158.2
2022-09-14,64.8,29.96,152.75,62.24,129.54,14.42,132.77,3.53,0.87,14.69,605.57,202.85,253.02,148.17
2022-09-15,66.45,24.25,144.16,45.63,110.97,15.28,126.66,4.0,0.9,14.0,552.31,232.05,242.57,124.93
2022-09-16,62.91,23.41,127.27,42.63,92.11,11.19,133.12,5.09,1.16,13.99,512.88,215.89,249.33,134.98
2022-09-17,54.21,22.07,85.45,39.09,88.31,10.61,130.84,4.31,1.06,13.32,449.27,206.21,248.93,116.96
2022-09-18,51.95,22.98,86.89,42.93,91.88,11.22,143.71,5.24,0.94,13.65,471.38,204.6,232.47,109.38
2022-09-19,70.69,32.04,131.24,48.97,133.79,17.23,168.63,4.82,1.31,4.06,612.78,197.7,245.62,86.69
2022-09-20,74.89,36.38,143.27,68.94,145.55,19.43,189.28,6.17,1.4,15.03,700.34,193.18,281.16,158.3
2022-09-21,77.14,36.35,141.55,62.96,131.16,19.24,189.42,6.01,1.44,11.1,676.37,194.57,303.48,196.48
2022-09-22,78.84,35.51,130.98,57.61,140.38,19.0,183.88,6.16,1.38,14.83,668.57,184.98,305.23,204.74
2022-09-23,74.59,35.81,128.94,57.77,139.35,19.19,174.57,6.26,1.22,14.39,652.1,212.14,292.31,206.96
2022-09-24,64.66,32.31,89.01,43.67,128.69,15.93,143.76,4.25,1.19,12.76,536.22,225.87,273.26,188.93
2022-09-25,63.65,29.89,83.07,43.51,114.94,13.54,145.21,5.63,1.1,10.09,510.63,232.05,231.21,108.63
2022-09-26,80.32,35.81,124.68,49.13,119.63,17.28,167.57,7.08,1.36,9.33,612.2,190.41,229.09,106.14
2022-09-27,85.21,39.98,123.85,60.83,159.99,19.22,189.11,6.8,1.48,12.64,699.1,186.95,234.91,178.14
2022-09-28,88.33,41.56,135.9,70.03,174.31,19.11,205.55,6.41,1.45,15.34,757.99,210.24,248.85,209.95
2022-09-29,91.1,42.24,139.23,68.11,174.22,20.83,210.73,9.23,1.46,15.11,772.25,205.79,268.33,183.49
2022-09-30,84.23,33.46,121.65,51.95,146.22,16.83,189.35,7.48,1.44,8.68,661.27,205.38,276.37,197.97
2022-10-01,63.8,24.43,81.69,38.84,93.41,12.35,156.89,6.58,1.24,8.51,487.74,206.66,250.0,190.4
2022-10-02,64.14,29.25,79.6,41.88,116.59,12.8,144.2,5.31,1.2,13.81,508.78,210.48,217.39,144.48
2022-10-03,86.27,39.53,123.48,51.78,150.77,15.79,152.58,5.92,1.56,9.82,637.51,199.74,209.54,121.62
2022-10-04,86.03,35.03,135.96,47.79,123.33,17.5,167.69,4.96,1.61,11.73,631.63,197.29,240.83,164.48
2022-10-05,77.64,27.87,136.2,41.77,116.7,15.19,149.9,6.11,1.34,11.38,584.09,234.41,252.62,193.88
2022-10-06,81.8,30.84,139.78,47.2,121.08,17.11,154.11,5.94,1.38,8.72,607.95,220.78,243.77,172.31
2022-10-07,82.23,29.32,126.29,46.74,112.42,16.2,154.41,5.88,1.52,9.91,584.92,221.11,238.28,166.58
2022-10-08,72.81,28.63,94.52,45.91,122.03,11.25,147.61,4.41,1.44,10.47,539.09,221.98,219.54,161.16
2022-10-09,68.25,28.64,88.4,49.68,109.98,12.82,156.31,5.59,1.29,7.22,528.18,232.08,205.49,142.9
2022-10-10,83.88,39.29,141.42,63.26,143.09,17.86,173.93,4.56,1.43,13.93,682.65,218.26,207.35,123.39
2022-10-11,88.02,43.56,148.3,78.1,174.19,19.43,197.31,6.31,1.47,13.98,770.68,210.85,242.72,147.37
2022-10-12,90.46,44.11,148.15,75.44,178.05,19.7,199.6,3.95,1.55,15.54,776.56,248.07,257.02,93.58
2022-10-13,92.61,43.65,145.97,80.08,171.82,17.85,198.96,5.44,1.64,14.85,772.88,238.56,318.17,145.67
2022-10-14,85.1,39.97,132.83,72.84,169.81,15.55,181.26,6.36,1.37,14.1,719.18,227.35,343.78,178.09
2022-10-15,69.07,29.39,107.08,48.29,119.14,12.64,138.03,4.06,1.33,9.46,538.47,236.54,380.27,168.48
2022-10-16,64.81,28.97,98.79,47.27,122.25,12.09,134.79,3.89,1.06,11.52,525.44,237.19,377.96,114.9
2022-10-17,80.37,36.85,141.56,60.34,141.34,18.93,155.33,3.86,1.13,13.06,652.76,204.2,386.58,84.62
2022-10-18,78.88,38.39,148.9,68.91,176.44,19.22,167.89,4.76,1.29,16.29,720.96,205.06,401.81,136.66
2022-10-19,85.5,38.17,139.01,60.94,153.02,19.06,186.3,5.2,1.33,12.44,700.98,277.98,383.23,134.39
2022-10-20,84.39,39.35,138.16,62.15,176.36,16.44,182.89,4.57,1.34,15.53,721.17,283.57,386.59,150.83
2022-10-21,81.78,36.64,133.95,63.58,162.99,19.07,179.94,6.01,1.35,14.34,699.64,281.59,388.51,146.07
2022-10-22,70.44,32.1,98.11,59.27,138.58,17.68,152.83,5.15,1.13,14.0,589.29,288.84,378.49,140.74
2022-10-23,64.18,29.55,95.43,53.87,125.95,16.51,142.68,3.43,0.98,14.39,546.97,268.66,380.17,149.22
2022-10-24,77.56,34.45,139.16,53.77,146.45,21.35,158.87,5.08,1.34,14.23,652.25,243.19,399.51,132.09
2022-10-25,83.85,39.2,143.99,76.8,157.01,21.03,179.99,5.76,1.3,12.93,721.86,236.53,471.96,181.74
2022-10-26,78.06,34.47,147.82,64.68,126.56,19.59,178.12,4.75,1.35,12.51,667.91,284.14,471.64,169.07
2022-10-27,78.9,33.22,141.24,56.1,142.17,19.06,164.18,6.62,1.37,13.8,656.65,279.42,471.38,143.99
2022-10-28,76.04,32.4,137.6,62.48,131.27,20.65,148.71,6.31,1.1,11.76,628.31,279.46,481.27,138.53
2022-10-29,70.9,29.88,111.47,67.31,125.35,16.91,138.04,4.02,1.03,10.2,575.12,288.68,505.02,161.1
2022-10-30,69.44,30.93,107.06,65.78,116.65,13.82,137.66,4.85,0.99,10.65,557.83,286.49,547.5,143.89
2022-10-31,76.11,32.49,111.07,65.76,141.72,18.33,153.75,6.31,1.02,14.49,621.06,262.12,581.49,143.62
2022-11-01,75.2,26.5,101.36,49.42,137.03,17.6,150.86,6.22,1.06,14.08,579.32,270.42,663.72,185.14
2022-11-02,96.7,32.0,153.52,57.3,156.85,23.34,185.03,5.09,1.3,13.93,725.05,312.41,641.21,184.57
2022-11-03,103.58,38.39,150.83,69.64,186.5,21.37,196.12,7.37,1.46,18.05,793.29,314.05,605.16,149.34
2022-11-04,117.4,42.36,134.78,80.8,195.27,22.45,207.42,8.35,1.59,17.14,827.57,313.05,586.01,159.47
2022-11-05,109.42,34.5,107.32,60.37,168.92,19.07,198.24,7.25,1.65,12.54,719.3,310.08,569.75,175.76
2022-11-06,102.53,33.34,106.8,59.52,149.47,17.87,200.79,8.28,1.49,10.4,690.48,297.9,541.59,117.5
2022-11-07,112.53,35.64,172.07,61.15,158.53,24.41,204.35,7.01,1.51,11.85,789.06,257.3,539.58,125.95
2022-11-08,105.42,33.28,181.49,56.89,153.38,27.43,194.94,7.19,1.59,14.29,775.9,234.73,631.49,240.1
2022-11-09,117.85,35.8,176.55,56.46,164.18,23.89,190.9,8.07,1.76,13.32,788.79,234.24,660.92,257.72
2022-11-10,123.86,41.15,172.67,55.05,151.68,24.57,195.73,7.6,1.9,10.66,784.88,228.21,679.86,253.39
2022-11-11,115.73,41.34,156.08,64.59,146.61,23.91,207.03,8.67,1.98,13.43,779.37,215.16,705.4,260.7
2022-11-12,113.1,43.17,137.57,66.64,164.1,18.92,207.63,7.61,1.82,10.12,770.68,200.01,729.96,216.69
2022-11-13,114.12,38.88,133.32,62.46,161.15,18.94,220.17,7.23,1.76,11.59,769.63,179.1,706.96,167.77
2022-11-14,129.43,47.24,192.68,80.56,186.62,22.59,251.18,8.48,2.08,13.78,934.63,148.66,710.43,153.18
2022-11-15,123.05,38.29,203.51,63.1,195.79,25.68,233.04,9.14,1.82,17.65,911.06,145.81,745.55,233.96
2022-11-16,114.24,37.8,186.78,63.5,203.98,25.44,234.52,7.7,1.94,19.44,895.34,153.71,752.9,251.29
2022-11-17,112.73,37.57,179.19,66.94,205.28,26.62,237.99,7.21,1.94,19.27,894.75,176.37,781.96,254.32
2022-11-18,132.21,42.28,166.83,77.3,214.85,28.92,267.34,7.82,2.04,18.88,958.47,169.08,805.99,242.65
2022-11-19,129.29,40.92,140.56,97.76,214.4,24.43,283.32,8.59,1.9,15.48,956.65,162.2,839.27,241.31
2022-11-20,132.71,40.48,142.18,94.9,228.38,23.53,294.46,8.37,1.73,15.47,982.21,157.8,816.84,217.26
2022-11-21,151.62,51.63,200.08,99.14,259.15,29.19,324.25,9.3,2.07,18.04,1144.49,133.27,855.38,217.89
2022-11-22,154.64,45.16,208.49,88.67,255.75,28.67,311.05,9.71,2.26,21.42,1125.82,140.57,973.25,280.85
2022-11-23,140.81,43.11,208.48,75.05,222.61,30.71,287.58,9.15,2.06,14.26,1033.83,176.43,995.09,270.84
